,sensor_id,time,incoming,outgoing,range,date,hour,minute,total,location_name
718,52,2021-06-19 10:35:40.631658+00:00,1,0,1min,2021-06-19,10,35,1,reitan_7eleven_carlberner
719,52,2021-06-19 11:00:37.285717+00:00,3,0,1min,2021-06-19,11,0,3,reitan_7eleven_carlberner
720,52,2021-06-19 13:06:07.711840+00:00,1,0,1min,2021-06-19,13,6,1,reitan_7eleven_carlberner
721,52,2021-06-19 13:15:23.282241+00:00,1,0,1min,2021-06-19,13,15,1,reitan_7eleven_carlberner
722,52,2021-06-19 13:43:18.436034+00:00,0,1,1min,2021-06-19,13,43,1,reitan_7eleven_carlberner
723,52,2021-06-19 13:52:36.807372+00:00,1,0,1min,2021-06-19,13,52,1,reitan_7eleven_carlberner
724,52,2021-06-19 13:53:00.997864+00:00,0,1,1min,2021-06-19,13,53,1,reitan_7eleven_carlberner
725,52,2021-06-19 14:21:05.768633+00:00,2,1,1min,2021-06-19,14,21,3,reitan_7eleven_carlberner
726,52,2021-06-19 14:47:24.708632+00:00,0,1,1min,2021-06-19,14,47,1,reitan_7eleven_carlberner
727,52,2021-06-19 16:21:57.548381+00:00,0,3,1min,2021-06-19,16,21,3,reitan_7eleven_carlberner
728,52,2021-06-19 16:58:01.681208+00:00,1,0,1min,2021-06-19,16,58,1,reitan_7eleven_carlberner
729,52,2021-06-19 17:12:46.312095+00:00,0,4,1min,2021-06-19,17,12,4,reitan_7eleven_carlberner
730,52,2021-06-19 17:16:29.739851+00:00,0,1,1min,2021-06-19,17,16,1,reitan_7eleven_carlberner
731,52,2021-06-19 19:10:00.938107+00:00,1,0,1min,2021-06-19,19,10,1,reitan_7eleven_carlberner
732,52,2021-06-19 20:50:05.462483+00:00,1,0,1min,2021-06-19,20,50,1,reitan_7eleven_carlberner
733,52,2021-06-19 21:16:27.110795+00:00,0,1,1min,2021-06-19,21,16,1,reitan_7eleven_carlberner
734,52,2021-06-19 21:22:59.480254+00:00,1,0,1min,2021-06-19,21,22,1,reitan_7eleven_carlberner
735,52,2021-06-19 21:51:48.979953+00:00,0,1,1min,2021-06-19,21,51,1,reitan_7eleven_carlberner
736,52,2021-06-19 21:52:07.091376+00:00,1,0,1min,2021-06-19,21,52,1,reitan_7eleven_carlberner
737,52,2021-06-19 21:54:28.973967+00:00,1,0,1min,2021-06-19,21,54,1,reitan_7eleven_carlberner
738,52,2021-06-19 22:00:07.164828+00:00,13052,20203,1min,2021-06-19,22,0,33255,reitan_7eleven_carlberner
739,52,2021-06-19 22:14:42.565651+00:00,1,0,1min,2021-06-19,22,14,1,reitan_7eleven_carlberner
740,52,2021-06-19 22:15:27.817846+00:00,0,1,1min,2021-06-19,22,15,1,reitan_7eleven_carlberner
741,52,2021-06-19 22:20:32.859301+00:00,1,0,1min,2021-06-19,22,20,1,reitan_7eleven_carlberner
742,52,2021-06-19 22:53:12.127447+00:00,0,1,1min,2021-06-19,22,53,1,reitan_7eleven_carlberner
743,52,2021-06-19 22:57:10.590197+00:00,1,0,1min,2021-06-19,22,57,1,reitan_7eleven_carlberner
744,52,2021-06-19 23:06:13.885932+00:00,0,1,1min,2021-06-19,23,6,1,reitan_7eleven_carlberner
745,52,2021-06-19 23:07:26.320843+00:00,0,1,1min,2021-06-19,23,7,1,reitan_7eleven_carlberner
746,52,2021-06-19 23:09:20.924764+00:00,1,0,1min,2021-06-19,23,9,1,reitan_7eleven_carlberner
747,52,2021-06-19 23:21:49.431377+00:00,0,1,1min,2021-06-19,23,21,1,reitan_7eleven_carlberner
748,52,2021-06-19 23:26:06.146023+00:00,1,0,1min,2021-06-19,23,26,1,reitan_7eleven_carlberner
749,52,2021-06-19 23:26:57.469671+00:00,1,0,1min,2021-06-19,23,26,1,reitan_7eleven_carlberner
750,52,2021-06-19 23:29:40.549908+00:00,1,0,1min,2021-06-19,23,29,1,reitan_7eleven_carlberner
751,52,2021-06-19 23:45:25.425401+00:00,0,1,1min,2021-06-19,23,45,1,reitan_7eleven_carlberner
752,52,2021-06-20 00:04:05.343839+00:00,1,0,1min,2021-06-20,0,4,1,reitan_7eleven_carlberner
753,52,2021-06-20 00:05:32.882456+00:00,1,0,1min,2021-06-20,0,5,1,reitan_7eleven_carlberner
754,52,2021-06-20 00:08:03.934041+00:00,0,1,1min,2021-06-20,0,8,1,reitan_7eleven_carlberner
755,52,2021-06-20 00:11:08.156593+00:00,0,1,1min,2021-06-20,0,11,1,reitan_7eleven_carlberner
756,52,2021-06-20 00:11:32.301483+00:00,1,0,1min,2021-06-20,0,11,1,reitan_7eleven_carlberner
757,52,2021-06-20 00:16:00.781380+00:00,0,1,1min,2021-06-20,0,16,1,reitan_7eleven_carlberner
758,52,2021-06-20 00:18:10.497026+00:00,1,1,1min,2021-06-20,0,18,2,reitan_7eleven_carlberner
759,52,2021-06-20 00:18:37.654107+00:00,1,0,1min,2021-06-20,0,18,1,reitan_7eleven_carlberner
760,52,2021-06-20 00:25:37.310949+00:00,1,0,1min,2021-06-20,0,25,1,reitan_7eleven_carlberner
761,52,2021-06-20 00:27:19.947008+00:00,0,1,1min,2021-06-20,0,27,1,reitan_7eleven_carlberner
762,52,2021-06-20 00:29:26.837171+00:00,0,2,1min,2021-06-20,0,29,2,reitan_7eleven_carlberner
763,52,2021-06-20 00:31:30.604296+00:00,1,1,1min,2021-06-20,0,31,2,reitan_7eleven_carlberner
764,52,2021-06-20 00:33:10.294129+00:00,1,0,1min,2021-06-20,0,33,1,reitan_7eleven_carlberner
765,52,2021-06-20 00:33:49.570944+00:00,1,2,1min,2021-06-20,0,33,3,reitan_7eleven_carlberner
766,52,2021-06-20 00:39:09.483087+00:00,0,1,1min,2021-06-20,0,39,1,reitan_7eleven_carlberner
767,52,2021-06-20 00:43:11.010144+00:00,0,1,1min,2021-06-20,0,43,1,reitan_7eleven_carlberner
768,52,2021-06-20 01:15:28.742165+00:00,0,1,1min,2021-06-20,1,15,1,reitan_7eleven_carlberner
769,52,2021-06-20 01:20:00.402488+00:00,1,0,1min,2021-06-20,1,20,1,reitan_7eleven_carlberner
770,52,2021-06-20 01:20:15.481928+00:00,1,0,1min,2021-06-20,1,20,1,reitan_7eleven_carlberner
771,52,2021-06-20 01:21:12.830521+00:00,0,1,1min,2021-06-20,1,21,1,reitan_7eleven_carlberner
772,52,2021-06-20 01:31:55.690164+00:00,1,0,1min,2021-06-20,1,31,1,reitan_7eleven_carlberner
773,52,2021-06-20 01:37:03.885854+00:00,1,0,1min,2021-06-20,1,37,1,reitan_7eleven_carlberner
774,52,2021-06-20 01:43:09.081300+00:00,0,1,1min,2021-06-20,1,43,1,reitan_7eleven_carlberner
775,52,2021-06-20 01:43:45.337989+00:00,1,0,1min,2021-06-20,1,43,1,reitan_7eleven_carlberner
776,52,2021-06-20 01:45:18.926035+00:00,0,1,1min,2021-06-20,1,45,1,reitan_7eleven_carlberner
777,52,2021-06-20 02:30:23.918267+00:00,1,0,1min,2021-06-20,2,30,1,reitan_7eleven_carlberner
778,52,2021-06-20 02:30:32.965766+00:00,0,1,1min,2021-06-20,2,30,1,reitan_7eleven_carlberner
779,52,2021-06-20 22:00:23.295038+00:00,13241,20375,1min,2021-06-20,22,0,33616,reitan_7eleven_carlberner
780,52,2021-06-20 22:25:44.736959+00:00,1,0,1min,2021-06-20,22,25,1,reitan_7eleven_carlberner
781,52,2021-06-20 22:26:42.095270+00:00,0,1,1min,2021-06-20,22,26,1,reitan_7eleven_carlberner
782,52,2021-06-20 22:26:51.150349+00:00,1,0,1min,2021-06-20,22,26,1,reitan_7eleven_carlberner
783,52,2021-06-20 22:27:00.180033+00:00,0,2,1min,2021-06-20,22,27,2,reitan_7eleven_carlberner
784,52,2021-06-20 22:27:12.202825+00:00,0,1,1min,2021-06-20,22,27,1,reitan_7eleven_carlberner
785,52,2021-06-20 22:40:38.175402+00:00,1,0,1min,2021-06-20,22,40,1,reitan_7eleven_carlberner
786,52,2021-06-20 23:31:33.011442+00:00,1,0,1min,2021-06-20,23,31,1,reitan_7eleven_carlberner
787,52,2021-06-20 23:52:01.792280+00:00,0,1,1min,2021-06-20,23,52,1,reitan_7eleven_carlberner
788,52,2021-06-21 00:23:46.562303+00:00,0,1,1min,2021-06-21,0,23,1,reitan_7eleven_carlberner
789,52,2021-06-21 00:37:36.603017+00:00,1,0,1min,2021-06-21,0,37,1,reitan_7eleven_carlberner
790,52,2021-06-21 00:37:45.667600+00:00,0,1,1min,2021-06-21,0,37,1,reitan_7eleven_carlberner
791,52,2021-06-21 00:38:09.843197+00:00,1,0,1min,2021-06-21,0,38,1,reitan_7eleven_carlberner
792,52,2021-06-21 00:38:18.902242+00:00,1,0,1min,2021-06-21,0,38,1,reitan_7eleven_carlberner
793,52,2021-06-21 00:38:27.969764+00:00,0,1,1min,2021-06-21,0,38,1,reitan_7eleven_carlberner
794,52,2021-06-21 00:39:01.200340+00:00,0,1,1min,2021-06-21,0,39,1,reitan_7eleven_carlberner
795,52,2021-06-21 00:47:07.173599+00:00,0,1,1min,2021-06-21,0,47,1,reitan_7eleven_carlberner
796,52,2021-06-21 01:15:17.405789+00:00,0,1,1min,2021-06-21,1,15,1,reitan_7eleven_carlberner
797,52,2021-06-21 01:28:13.158812+00:00,0,1,1min,2021-06-21,1,28,1,reitan_7eleven_carlberner
798,52,2021-06-21 02:48:29.925071+00:00,0,1,1min,2021-06-21,2,48,1,reitan_7eleven_carlberner
799,52,2021-06-21 02:52:49.533725+00:00,0,2,1min,2021-06-21,2,52,2,reitan_7eleven_carlberner
800,52,2021-06-21 02:55:02.419767+00:00,1,0,1min,2021-06-21,2,55,1,reitan_7eleven_carlberner
801,52,2021-06-21 22:00:18.713839+00:00,13406,20561,1min,2021-06-21,22,0,33967,reitan_7eleven_carlberner
802,52,2021-06-22 22:00:19.902599+00:00,13406,20561,1min,2021-06-22,22,0,33967,reitan_7eleven_carlberner
803,52,2021-06-23 22:00:29.677159+00:00,13406,20561,1min,2021-06-23,22,0,33967,reitan_7eleven_carlberner
804,52,2021-06-24 22:00:32.818896+00:00,13406,20561,1min,2021-06-24,22,0,33967,reitan_7eleven_carlberner
805,52,2021-06-25 22:00:03.586208+00:00,13406,20561,1min,2021-06-25,22,0,33967,reitan_7eleven_carlberner
806,52,2021-06-26 22:00:15.304455+00:00,13406,20561,1min,2021-06-26,22,0,33967,reitan_7eleven_carlberner
